village_id,state,district_code,latitude,longitude,population,ntl_2019,ntl_2024,ntl_growth_abs,ntl_growth_pct,ndbi_2020,ndbi_2025,ndbi_delta,built_area_ha_2020,built_area_ha_2025,built_growth_pct,ndvi_2019,ndvi_2024,ndvi_trend,road_connected,road_type,dist_to_town_km,antyodaya_score,has_telecom_tower,growth_tier_label
KA050194,Karnataka,5,14.7997,77.24769,583,0.6328,0.939,0.3062,41.78,0.017,0.0161,-0.0009,111.1,110.7,-0.33,0.4173,0.3204,-0.01937,1,0,34.3,61.1,1,low
KA050195,Karnataka,5,17.23004,74.58623,200,3.2435,4.2701,1.0266,30.71,0.1726,0.2145,0.042,86.3,108.8,25.77,0.3282,0.4107,0.01651,1,1,14.4,55.6,1,medium
KA290196,Karnataka,29,14.66237,75.86741,1184,3.066,4.0068,0.9408,29.72,-0.03,-0.0123,0.0177,112.1,122.7,9.4,0.3194,0.4644,0.029,1,2,21.9,36.5,0,medium
KA020197,Karnataka,2,13.21677,78.44559,582,3.1114,3.4336,0.3222,10.03,0.0623,0.0734,0.0111,154.4,158.4,2.56,0.5415,0.5872,0.00915,1,1,9.8,41.4,0,medium
KA080198,Karnataka,8,14.99079,75.34347,926,0.3867,0.3911,0.0044,0.91,0.1936,0.1955,0.0019,162.1,163.3,0.73,0.3671,0.376,0.00178,1,1,53.2,64.1,0,low
KA290199,Karnataka,29,12.65978,76.05087,619,0.6871,0.9154,0.2283,29.01,0.1362,0.147,0.0107,121.1,127.7,5.41,0.5401,0.5411,0.00021,1,1,54.0,99.2,0,low
KA140200,Karnataka,14,12.55084,74.32622,2358,3.0061,4.8938,1.8877,60.77,-0.1176,-0.1018,0.0158,53.0,59.8,12.71,0.6845,0.8208,0.02727,0,1,19.1,41.2,0,medium
KA040201,Karnataka,4,18.26037,78.07223,565,0.7822,0.7061,-0.0761,-8.63,0.1908,0.2007,0.01,93.2,99.5,6.71,0.651,0.674,0.00461,1,2,38.4,63.3,1,low
KA190202,Karnataka,19,13.99443,75.50561,1648,0.7353,1.1515,0.4162,49.82,-0.082,-0.0743,0.0078,67.2,72.0,6.98,0.6921,0.6838,-0.00166,1,0,40.6,78.6,0,low
KA160203,Karnataka,16,17.99019,76.80556,542,1.1594,1.579,0.4196,33.32,-0.0821,-0.0878,-0.0057,91.0,88.6,-2.63,0.5157,0.4227,-0.01861,1,0,34.0,96.9,0,low
KA100204,Karnataka,10,14.48081,75.27514,910,0.7693,0.9445,0.1753,20.16,-0.0429,-0.0504,-0.0076,37.5,35.5,-5.17,0.6501,0.6994,0.00986,0,0,52.5,64.8,0,low
KA150205,Karnataka,15,12.92088,78.08102,1541,0.9335,1.1227,0.1892,18.31,0.0652,0.0845,0.0194,134.2,145.3,8.21,0.4581,0.3865,-0.01433,0,0,59.8,74.2,1,low
KA150206,Karnataka,15,18.03284,74.2385,1082,2.1885,3.353,1.1645,50.89,-0.1484,-0.1071,0.0413,99.5,123.2,23.59,0.3663,0.4393,0.0146,1,2,20.5,48.7,0,medium
KA220207,Karnataka,22,14.31142,76.7525,530,3.1867,3.6932,0.5065,15.41,-0.0109,0.0296,0.0405,78.8,100.0,26.61,0.2825,0.3572,0.01493,0,1,11.3,68.0,1,medium
KA290208,Karnataka,29,14.82104,76.39475,862,0.6637,1.0673,0.4037,52.86,0.1477,0.1576,0.01,49.6,53.7,8.1,0.5884,0.6172,0.00577,1,2,47.5,58.4,0,low
KA220209,Karnataka,22,16.15244,75.88954,350,0.72,0.7371,0.0171,2.08,0.1061,0.119,0.0129,179.5,187.5,4.48,0.612,0.6496,0.00752,0,0,53.8,81.2,0,low
KA090210,Karnataka,9,15.58251,76.39644,2532,2.1054,2.4472,0.3417,15.49,-0.0722,-0.063,0.0092,84.8,89.7,5.72,0.6754,0.6262,-0.00983,1,0,42.2,87.4,0,low
KA100211,Karnataka,10,13.21687,78.39944,1134,8.6089,12.8303,4.2213,48.47,-0.1144,-0.0191,0.0953,77.2,148.6,91.17,0.4595,0.7229,0.05269,1,2,13.0,20.4,1,high
KA270212,Karnataka,27,12.11396,78.34637,1449,2.6442,3.7427,1.0985,40.03,0.1758,0.2321,0.0563,117.2,153.8,31.05,0.4473,0.5126,0.01305,1,2,13.9,60.6,1,medium
KA040213,Karnataka,4,17.43399,75.10807,629,0.6612,0.7287,0.0674,8.86,-0.2985,-0.2836,0.015,30.9,40.8,31.04,0.6268,0.6681,0.00826,0,2,40.5,90.4,1,low
KA120214,Karnataka,12,14.31507,76.75412,1396,10.3141,21.0366,10.7225,102.96,0.1208,0.222,0.1012,90.8,124.0,36.05,0.366,0.4961,0.02602,1,2,9.2,30.1,1,high
KA190215,Karnataka,19,14.32155,74.74341,568,3.1458,3.7984,0.6526,20.11,0.035,0.0908,0.0558,45.0,76.0,67.5,0.5727,0.6043,0.00633,1,2,19.4,39.8,1,medium
KA260216,Karnataka,26,11.69488,78.132,569,0.9393,0.8872,-0.0521,-5.01,-0.1342,-0.1386,-0.0044,98.6,96.1,-2.52,0.3062,0.3105,0.00085,1,0,58.7,76.7,1,low
KA220217,Karnataka,22,16.07007,75.42966,1159,3.6492,5.3341,1.6849,44.94,-0.1827,-0.1506,0.0321,49.0,63.3,28.62,0.6296,0.7684,0.02775,0,2,10.2,33.8,1,medium
KA290218,Karnataka,29,11.91753,77.33742,843,0.8803,1.033,0.1526,15.57,0.1694,0.1636,-0.0058,198.5,195.2,-1.66,0.4602,0.4871,0.00536,1,0,37.1,80.9,1,low
KA050219,Karnataka,5,18.28094,78.48053,1816,5.1076,6.8387,1.7311,33.24,0.0221,0.0564,0.0344,71.8,80.5,11.97,0.2941,0.3348,0.00815,1,1,9.3,53.0,1,medium
KA190220,Karnataka,19,17.22378,76.65818,200,0.4964,0.8873,0.3908,65.53,-0.061,-0.0494,0.0116,103.1,109.2,5.86,0.6931,0.6978,0.00094,1,2,40.0,92.3,0,low
KA200221,Karnataka,20,11.79525,77.6195,200,3.3627,5.0287,1.666,48.11,-0.2253,-0.1852,0.0402,35.8,61.6,70.11,0.6776,0.7853,0.02154,1,1,28.8,47.6,0,medium
KA100222,Karnataka,10,11.8769,75.50146,698,0.9277,1.249,0.3213,31.26,-0.0735,-0.0589,0.0146,81.3,89.7,10.12,0.3665,0.3499,-0.00332,1,2,41.9,94.4,0,low
KA100223,Karnataka,10,13.75149,74.28298,3410,10.1175,16.7262,6.6087,64.68,-0.2226,-0.1227,0.0999,32.1,59.1,81.46,0.582,0.7553,0.03467,1,1,4.8,41.5,1,high
KA100224,Karnataka,10,13.54719,78.07048,1316,0.5677,0.7304,0.1627,24.37,-0.0293,-0.0231,0.0062,135.3,137.9,1.91,0.4295,0.4451,0.00311,1,0,55.1,95.3,0,low
KA120225,Karnataka,12,15.149,76.45956,1365,3.2237,4.8707,1.647,49.55,-0.2989,-0.2576,0.0412,23.6,44.9,86.66,0.6466,0.7778,0.02625,1,1,9.7,31.7,0,medium
KA170226,Karnataka,17,13.0943,76.2677,448,1.3262,1.7161,0.3898,27.33,0.1638,0.1811,0.0173,87.2,96.5,10.65,0.3419,0.362,0.00402,0,1,56.8,66.8,0,low
KA220227,Karnataka,22,15.07629,74.01639,220,0.556,0.5797,0.0238,3.62,0.0386,0.0289,-0.0097,89.4,83.8,-6.27,0.5121,0.546,0.00678,1,0,50.3,78.4,0,low
KA200228,Karnataka,20,16.00836,74.18721,682,0.4224,0.7525,0.3301,63.18,0.1244,0.1147,-0.0097,98.6,93.2,-5.41,0.2743,0.2459,-0.00568,1,0,59.2,86.4,0,low
KA030229,Karnataka,3,14.26455,76.88294,1759,0.6353,0.6978,0.0625,8.5,-0.1384,-0.143,-0.0047,60.0,58.7,-2.27,0.6761,0.7259,0.00997,0,0,56.7,76.8,1,low
KA260230,Karnataka,26,14.75203,74.06531,1058,0.728,1.1311,0.4031,48.68,-0.1576,-0.1666,-0.0089,102.2,99.1,-3.01,0.4746,0.4004,-0.01484,1,0,17.5,64.6,1,low
KA230231,Karnataka,23,12.31632,74.33017,1168,0.9464,0.9391,-0.0073,-0.7,0.1327,0.1309,-0.0018,136.5,135.5,-0.74,0.5228,0.4761,-0.00934,1,0,33.2,65.8,0,low
KA230232,Karnataka,23,14.83186,77.08915,573,1.0597,1.5334,0.4738,40.85,-0.1129,-0.1104,0.0025,64.3,65.1,1.27,0.4186,0.4281,0.00191,1,0,54.4,84.3,1,low
KA260233,Karnataka,26,16.53658,76.8047,4396,6.6928,12.5561,5.8632,86.31,-0.0547,0.0659,0.1206,129.7,176.8,36.01,0.3304,0.4915,0.03222,1,2,9.4,21.1,1,high
KA010234,Karnataka,1,14.01634,76.72403,1508,2.1242,3.5482,1.424,64.02,0.146,0.1994,0.0534,93.9,131.3,39.37,0.6398,0.6723,0.00649,1,0,13.5,68.8,1,medium
KA260235,Karnataka,26,12.86636,74.60909,627,0.612,0.5323,-0.0797,-11.19,0.1714,0.1778,0.0064,104.7,108.2,3.28,0.6498,0.6199,-0.00599,1,0,48.5,55.4,1,low
KA290236,Karnataka,29,18.06306,75.92332,343,0.3914,0.4514,0.06,12.21,-0.1172,-0.105,0.0122,111.2,115.2,3.56,0.3478,0.3975,0.00993,1,1,15.8,99.2,1,low
KA230237,Karnataka,23,15.54823,74.79162,1948,3.2884,5.0209,1.7325,51.13,-0.1352,-0.0973,0.0379,47.6,69.0,44.0,0.5413,0.6412,0.01997,0,2,18.5,58.1,1,medium
KA020238,Karnataka,2,12.6095,74.72999,1913,0.588,0.747,0.1591,23.12,0.1618,0.157,-0.0048,125.9,124.4,-1.13,0.238,0.2827,0.00893,1,0,47.2,88.9,1,low
KA200239,Karnataka,20,16.37372,77.25834,418,1.1292,1.3615,0.2322,18.89,0.1329,0.1491,0.0162,126.6,131.8,4.12,0.3997,0.4235,0.00475,0,0,46.3,78.6,1,low
KA130240,Karnataka,13,17.11135,75.66565,200,0.5337,0.6925,0.1588,25.05,0.0442,0.0527,0.0085,64.4,68.8,6.75,0.4938,0.4592,-0.00691,0,1,34.7,66.1,1,low
KA130241,Karnataka,13,13.84154,75.77124,1615,0.691,0.626,-0.065,-8.22,-0.2341,-0.2217,0.0124,39.2,45.3,15.43,0.2869,0.2526,-0.00686,0,2,57.7,89.1,0,low
KA120242,Karnataka,12,14.35721,76.41394,583,3.2049,5.1394,1.9345,58.54,-0.0226,0.0184,0.0411,140.8,164.9,17.02,0.2051,0.23,0.00498,1,2,29.0,56.9,1,medium
KA290243,Karnataka,29,13.2002,77.78367,200,0.7662,1.0599,0.2938,33.92,-0.0082,0.0055,0.0137,75.8,84.9,11.85,0.4189,0.3283,-0.01812,0,1,39.6,70.7,0,low
KA100244,Karnataka,10,16.82767,75.88438,364,0.6842,0.964,0.2798,35.68,0.0742,0.0883,0.0141,57.3,61.4,7.18,0.6089,0.6307,0.00436,0,0,38.1,79.2,0,low
KA120245,Karnataka,12,15.60376,76.37629,881,1.1983,1.6285,0.4302,33.13,-0.2462,-0.2297,0.0165,31.9,39.0,21.63,0.687,0.6363,-0.01013,1,1,30.6,75.0,0,low
KA090246,Karnataka,9,13.40565,77.65822,2219,0.5793,0.6783,0.099,14.58,0.1843,0.1901,0.0058,76.0,80.2,5.5,0.3299,0.2601,-0.01395,0,0,22.4,87.7,0,low
KA020247,Karnataka,2,16.59849,77.36696,6933,3.1088,5.0125,1.9037,59.33,-0.1261,-0.0941,0.032,55.4,69.7,25.32,0.5427,0.5731,0.00609,1,1,11.6,49.7,0,medium
KA030248,Karnataka,3,11.93485,74.45215,420,2.6872,4.152,1.4648,52.56,-0.1733,-0.1621,0.0113,36.2,43.7,20.24,0.5039,0.5052,0.00025,1,1,10.5,39.0,1,medium
KA280249,Karnataka,28,12.36604,77.87579,1266,0.5937,0.6002,0.0065,0.94,0.047,0.065,0.018,106.9,118.2,10.51,0.6821,0.5882,-0.01878,1,0,29.9,79.9,0,low
KA110250,Karnataka,11,11.69283,74.08108,382,2.5372,2.9954,0.4582,17.38,0.1695,0.1842,0.0147,175.1,184.3,5.18,0.2817,0.3995,0.02357,1,1,25.0,30.7,1,medium
KA220251,Karnataka,22,14.45806,77.94008,649,0.6732,0.829,0.1559,20.16,0.0109,0.0194,0.0084,138.0,140.3,1.61,0.3029,0.2473,-0.01112,1,1,16.9,81.7,1,low
KA270252,Karnataka,27,16.97329,75.50912,533,0.6754,1.0969,0.4215,54.36,-0.2889,-0.2876,0.0013,37.9,38.3,1.0,0.4663,0.4703,0.00081,1,1,52.3,76.9,0,low
KA040253,Karnataka,4,18.21344,76.90736,476,0.824,0.7456,-0.0784,-8.49,-0.137,-0.1323,0.0047,65.2,66.8,2.39,0.2731,0.2379,-0.00705,1,2,37.0,60.8,0,low
KA290254,Karnataka,29,13.19669,76.83067,1839,8.6068,19.7458,11.1391,127.94,-0.0625,0.0559,0.1185,100.8,141.7,40.19,0.2871,0.505,0.04357,1,2,12.8,29.9,1,high
KA240255,Karnataka,24,15.53005,77.21082,2242,7.1807,15.8819,8.7012,119.51,-0.1647,-0.0241,0.1406,66.5,165.3,146.41,0.2986,0.4578,0.03183,1,2,15.5,24.3,1,high
KA010256,Karnataka,1,13.06227,77.86977,200,0.9936,1.2425,0.2488,22.75,0.0128,0.0119,-0.0009,139.1,138.7,-0.28,0.3419,0.3177,-0.00485,1,1,24.9,76.5,0,low
KA070257,Karnataka,7,17.17569,77.60442,1076,1.9676,3.6411,1.6735,80.94,0.1825,0.2173,0.0348,199.5,219.1,9.77,0.513,0.5257,0.00254,1,2,12.8,57.5,1,medium
KA030258,Karnataka,3,11.88671,75.19197,486,0.5213,0.7325,0.2112,34.0,-0.1134,-0.1035,0.0098,77.9,83.1,6.57,0.3317,0.2859,-0.00916,1,0,44.1,62.8,0,low
KA170259,Karnataka,17,12.25267,76.70889,595,2.6951,3.276,0.5809,20.78,-0.0104,0.0478,0.0582,115.0,155.0,34.45,0.3695,0.4352,0.01315,0,0,16.4,69.9,1,medium
KA070260,Karnataka,7,17.82436,75.85252,723,3.2424,4.0403,0.7978,23.87,0.1792,0.2344,0.0552,108.7,131.7,20.92,0.3416,0.4442,0.02051,0,2,10.3,61.6,1,medium
KA140261,Karnataka,14,11.69838,76.11619,995,2.2548,2.8944,0.6396,27.16,-0.1868,-0.1756,0.0112,66.6,72.6,8.99,0.3378,0.3627,0.00498,1,2,10.2,40.6,1,medium
KA140262,Karnataka,14,15.52929,75.21703,200,0.7914,0.8924,0.101,11.33,0.0329,0.0417,0.0088,67.6,72.9,7.75,0.5252,0.4416,-0.01672,0,0,38.6,92.5,0,low
KA250263,Karnataka,25,15.63816,74.20818,584,3.8604,5.5067,1.6464,41.57,-0.1917,-0.1715,0.0202,46.5,53.1,13.91,0.6998,0.7172,0.00349,1,1,23.6,49.6,0,medium
KA290264,Karnataka,29,16.21763,76.86984,714,0.5018,0.6362,0.1344,22.33,0.0413,0.0504,0.0091,52.1,55.3,5.95,0.587,0.58,-0.00139,1,1,29.3,57.1,1,low
KA110265,Karnataka,11,14.63163,75.45086,1148,2.4157,3.639,1.2233,48.63,-0.0683,-0.0421,0.0263,98.6,111.8,13.22,0.3847,0.4795,0.01897,1,1,22.8,37.8,1,medium
KA200266,Karnataka,20,12.45842,75.44651,718,3.109,4.4839,1.3748,42.84,-0.2777,-0.2485,0.0292,20.6,39.5,87.13,0.5042,0.6401,0.02717,1,0,11.1,52.6,1,medium
KA170267,Karnataka,17,16.93949,76.20049,1137,2.2657,3.6215,1.3558,57.31,-0.2987,-0.2517,0.0469,23.4,40.7,70.61,0.3949,0.4055,0.00212,1,2,28.3,56.7,1,medium
KA100268,Karnataka,10,14.15318,75.61794,444,0.6339,0.6395,0.0056,0.76,-0.1893,-0.1895,-0.0002,44.7,44.6,-0.12,0.6121,0.5236,-0.01769,1,1,35.6,65.5,1,low
KA110269,Karnataka,11,13.07758,75.53723,299,0.5995,0.8777,0.2782,39.77,-0.153,-0.1628,-0.0098,59.4,54.7,-7.78,0.4021,0.3268,-0.01506,1,1,45.2,59.1,1,low
KA210270,Karnataka,21,14.07905,74.61875,1929,3.4323,4.5463,1.114,31.54,0.1184,0.1424,0.024,85.8,96.7,12.47,0.2164,0.3219,0.0211,1,2,9.7,34.7,0,medium
KA240271,Karnataka,24,16.05561,74.95153,313,1.1007,1.2655,0.1648,13.73,0.0671,0.0747,0.0076,84.1,88.7,5.31,0.2485,0.2481,-6e-05,0,1,43.9,60.0,0,low
KA290272,Karnataka,29,14.11808,75.6316,341,2.9816,3.6556,0.6739,21.87,0.0307,0.0691,0.0384,99.6,125.2,25.48,0.4967,0.5184,0.00434,1,1,9.7,59.1,1,medium
KA230273,Karnataka,23,15.07989,74.81785,550,0.7148,1.1971,0.4823,59.19,0.0213,0.0177,-0.0037,100.2,98.0,-2.16,0.5801,0.6105,0.00607,1,0,26.0,78.4,0,low
KA140274,Karnataka,14,15.89074,74.81749,246,1.1157,1.3863,0.2706,22.26,-0.1039,-0.1067,-0.0028,109.5,107.5,-1.78,0.5822,0.6167,0.0069,1,0,24.5,63.9,1,low
KA220275,Karnataka,22,14.94681,78.08856,886,5.9944,13.3475,7.3531,120.65,-0.14,-0.0678,0.0723,69.7,106.4,51.89,0.6748,0.9,0.04946,1,2,3.4,11.1,1,high
KA090276,Karnataka,9,13.5844,74.15667,1991,0.6107,0.6862,0.0754,10.61,0.1008,0.0981,-0.0027,74.5,72.5,-2.58,0.5182,0.4992,-0.00381,0,0,53.7,78.7,0,low
KA050277,Karnataka,5,17.81242,77.70543,364,0.9619,1.3432,0.3813,35.91,0.0992,0.1031,0.0039,96.8,99.2,2.45,0.3047,0.2899,-0.00296,1,0,23.4,98.3,1,low
KA120278,Karnataka,12,17.18752,77.61533,273,0.5463,0.7542,0.2079,32.17,-0.2076,-0.1953,0.0123,25.7,33.6,29.87,0.5411,0.5731,0.00639,0,0,56.0,98.7,1,low
KA250279,Karnataka,25,14.40502,75.83756,1556,2.304,3.9413,1.6374,68.11,-0.2167,-0.2007,0.016,29.8,39.2,30.48,0.2946,0.3848,0.01805,0,1,27.9,40.9,0,medium
KA150280,Karnataka,15,17.38928,75.767,1632,0.5426,0.8153,0.2726,42.43,-0.1396,-0.1214,0.0182,64.0,68.7,7.3,0.5961,0.5103,-0.01716,1,0,30.3,88.3,0,low
KA120281,Karnataka,12,13.66835,77.19423,1249,2.7949,3.1063,0.3114,10.76,-0.1221,-0.0664,0.0558,106.0,128.5,20.99,0.6621,0.7106,0.0097,1,0,26.6,54.7,1,medium
KA200282,Karnataka,20,12.19559,77.95719,200,0.5387,0.7499,0.2112,33.07,0.1243,0.1398,0.0155,147.8,157.1,6.29,0.3664,0.3655,-0.00016,0,0,52.8,82.8,1,low
KA090283,Karnataka,9,14.57689,75.40347,1716,2.3008,3.8151,1.5144,63.08,-0.0537,-0.0421,0.0116,102.2,107.0,4.61,0.4377,0.4682,0.0061,1,1,19.3,63.6,0,medium
KA030284,Karnataka,3,12.42491,75.54862,662,3.2849,4.4689,1.184,34.98,-0.274,-0.2217,0.0523,56.2,74.9,32.66,0.2544,0.3502,0.01916,1,1,28.6,65.3,0,medium
KA210285,Karnataka,21,17.41216,74.44727,206,1.0973,1.5764,0.4791,40.01,-0.0383,-0.0263,0.0119,64.4,72.0,11.49,0.2787,0.2566,-0.00442,0,2,33.1,99.2,0,low
KA180286,Karnataka,18,13.36232,75.59666,1282,2.7981,4.3566,1.5585,53.78,0.1695,0.218,0.0485,196.1,221.1,12.7,0.2275,0.2812,0.01073,1,0,8.8,43.9,1,medium
KA210287,Karnataka,21,14.81352,78.30825,200,1.9548,2.1026,0.1477,7.19,-0.1074,-0.115,-0.0076,81.7,77.2,-5.48,0.6104,0.6036,-0.00136,1,1,42.9,99.5,0,low
KA020288,Karnataka,2,12.83425,75.41884,1331,1.3735,1.759,0.3856,26.17,0.1177,0.1223,0.0046,144.6,145.9,0.87,0.6952,0.7084,0.00264,1,0,45.3,88.8,0,low
KA130289,Karnataka,13,11.92219,74.76992,621,0.5053,0.7874,0.282,46.6,0.0209,0.0191,-0.0018,50.9,49.6,-2.57,0.5212,0.5125,-0.00173,1,1,55.8,55.7,0,low
KA190290,Karnataka,19,12.26426,77.81493,1115,0.9582,1.0728,0.1147,10.84,0.1748,0.1705,-0.0043,115.7,113.9,-1.54,0.2562,0.2643,0.00162,1,0,49.9,83.0,1,low
KA290291,Karnataka,29,18.06114,74.62094,277,1.0095,1.1768,0.1673,15.07,-0.0992,-0.1054,-0.0061,93.4,91.2,-2.3,0.3007,0.3265,0.00517,0,0,29.2,68.5,0,low
KA230292,Karnataka,23,16.02738,77.77253,1907,2.4012,3.6165,1.2153,48.59,0.1882,0.2203,0.032,88.7,105.0,18.23,0.6144,0.6817,0.01346,1,2,26.5,65.7,0,medium
KA220293,Karnataka,22,11.98064,74.88509,700,0.5128,0.7905,0.2777,45.31,-0.0079,0.0078,0.0157,110.9,115.9,4.54,0.207,0.2484,0.00829,1,0,19.4,83.7,0,low
KA050294,Karnataka,5,14.92729,74.63013,3007,0.5817,1.0672,0.4855,71.23,-0.1939,-0.1848,0.0092,37.6,42.0,11.29,0.5424,0.5034,-0.0078,0,1,52.7,84.9,0,low
KA120295,Karnataka,12,16.50148,75.01427,2725,0.8755,1.2505,0.375,38.45,-0.1547,-0.1629,-0.0082,78.8,72.7,-7.56,0.2301,0.1399,-0.01805,1,2,42.6,90.9,0,low
KA280296,Karnataka,28,11.81538,74.98112,352,0.872,0.9221,0.0501,5.16,-0.1134,-0.1207,-0.0073,80.5,78.2,-2.83,0.5787,0.5092,-0.01389,1,0,24.9,81.9,1,low
KA280297,Karnataka,28,16.66283,76.81877,623,1.3858,1.5187,0.1329,8.94,0.1491,0.1417,-0.0074,193.9,192.0,-0.97,0.6455,0.5603,-0.01704,0,1,46.6,74.1,1,low
KA010298,Karnataka,1,16.41636,76.60056,525,2.0051,3.2479,1.2428,59.04,-0.2771,-0.2659,0.0112,52.1,56.4,8.19,0.5054,0.6366,0.02624,1,1,19.6,47.4,1,medium
KA140299,Karnataka,14,18.04481,74.18698,678,3.2836,3.9734,0.6898,20.39,0.1001,0.1302,0.0301,48.1,68.8,42.06,0.4394,0.509,0.01392,1,1,9.1,30.3,0,medium
TA160000,Tamil Nadu,16,8.31778,77.67475,2185,0.6581,1.004,0.346,45.64,0.1053,0.1078,0.0024,95.3,96.9,1.68,0.5339,0.4537,-0.01605,0,0,29.3,81.6,0,low
TA020001,Tamil Nadu,2,10.98033,77.84409,200,0.4558,0.7711,0.3153,56.73,0.1312,0.1304,-0.0008,108.3,108.0,-0.26,0.5304,0.4544,-0.0152,0,0,15.2,64.9,0,low
TA060002,Tamil Nadu,6,11.0954,77.30496,2404,2.309,2.7963,0.4873,20.23,-0.1823,-0.1574,0.0249,84.0,101.3,20.25,0.3958,0.5385,0.02855,1,2,29.1,50.3,1,medium
TA290003,Tamil Nadu,29,13.1854,77.19753,252,0.5259,0.9152,0.3893,62.19,-0.2936,-0.2924,0.0012,39.2,40.1,2.21,0.4193,0.4385,0.00384,0,0,41.7,57.5,0,low
TA100004,Tamil Nadu,10,11.71972,77.29977,1653,2.6761,4.3931,1.7169,61.85,-0.2327,-0.1804,0.0522,67.1,84.5,25.56,0.6859,0.8182,0.02645,1,2,18.3,41.4,1,medium
TA150005,Tamil Nadu,15,12.05664,79.35541,561,6.438,17.2335,10.7955,165.12,0.1009,0.1879,0.087,111.0,163.6,46.96,0.454,0.6533,0.03985,1,2,17.7,43.5,1,high
TA100006,Tamil Nadu,10,13.11287,78.53957,808,0.7658,1.1747,0.4089,47.22,-0.2455,-0.2478,-0.0023,26.7,26.0,-2.66,0.5539,0.5567,0.00055,1,1,50.2,78.6,1,low
TA030007,Tamil Nadu,3,9.4742,77.86884,866,0.4367,0.4744,0.0377,7.03,-0.2138,-0.2127,0.001,35.2,35.5,0.9,0.5093,0.4199,-0.01788,0,1,38.9,67.3,0,low
TA160008,Tamil Nadu,16,9.63796,80.25483,1092,0.6663,0.9772,0.3109,40.57,0.1707,0.1621,-0.0086,98.3,94.1,-4.22,0.659,0.687,0.00561,0,0,29.4,59.6,0,low
TA070009,Tamil Nadu,7,12.91656,78.16412,675,9.4904,20.3711,10.8807,113.45,-0.1437,-0.0227,0.121,27.8,105.0,267.75,0.5961,0.7137,0.02353,1,2,4.1,32.4,1,high
TA150010,Tamil Nadu,15,12.96335,79.31658,200,0.6772,0.8082,0.131,16.86,-0.0721,-0.0553,0.0167,87.4,97.3,11.23,0.6467,0.6879,0.00824,0,2,51.6,99.2,1,low
TA060011,Tamil Nadu,6,12.91689,78.10997,2051,0.6312,0.6736,0.0425,5.81,0.0731,0.0908,0.0177,80.2,89.1,11.02,0.4137,0.3626,-0.01022,1,2,26.2,82.9,0,low
TA080012,Tamil Nadu,8,9.98534,78.12711,596,1.1048,1.4908,0.386,32.04,-0.0355,-0.0211,0.0144,67.3,75.4,11.85,0.6793,0.7115,0.00645,0,1,20.4,83.3,0,low
TA170013,Tamil Nadu,17,9.64123,78.22323,1872,0.4605,0.6231,0.1626,29.01,-0.078,-0.0852,-0.0072,79.8,75.2,-5.73,0.3673,0.3843,0.00341,0,1,51.8,98.5,1,low
TA280014,Tamil Nadu,28,11.24295,79.69434,557,0.9242,1.3982,0.474,46.28,-0.2027,-0.1946,0.0081,64.3,68.6,6.69,0.2224,0.1536,-0.01376,1,0,23.4,88.3,0,low
TA080015,Tamil Nadu,8,8.64153,79.44597,940,3.056,4.5602,1.5043,47.66,-0.0708,-0.0293,0.0415,59.1,73.3,23.45,0.6726,0.7419,0.01387,1,1,22.2,53.8,0,medium
TA040016,Tamil Nadu,4,12.08497,78.67241,4470,0.511,0.8287,0.3177,51.99,-0.0102,-0.0075,0.0027,100.6,101.7,1.11,0.5087,0.4787,-0.006,1,1,32.8,95.4,0,low
TA100017,Tamil Nadu,10,11.00083,78.08296,580,7.6872,11.0309,3.3437,42.94,-0.0482,0.0138,0.0619,126.5,165.7,30.67,0.352,0.6135,0.05232,1,2,15.4,15.6,1,high
TA130018,Tamil Nadu,13,9.85672,76.71444,1166,2.8953,4.1515,1.2562,41.94,-0.0802,-0.0352,0.045,45.3,74.4,62.76,0.4069,0.5051,0.01964,1,2,14.9,45.3,1,medium
TA040019,Tamil Nadu,4,11.07083,80.25036,2116,3.2725,4.1382,0.8657,25.67,-0.2699,-0.2456,0.0244,41.5,53.0,27.26,0.624,0.6301,0.00123,1,2,21.1,66.9,1,medium
TA100020,Tamil Nadu,10,8.87891,77.4345,450,0.6546,0.9363,0.2817,37.34,-0.0485,-0.0447,0.0038,92.6,94.2,1.76,0.4948,0.4728,-0.0044,0,2,22.7,94.4,0,low
TA060021,Tamil Nadu,6,9.24617,79.00186,912,4.0081,5.0848,1.0767,26.21,0.0463,0.0701,0.0238,157.2,163.5,3.98,0.5372,0.6473,0.02201,1,2,22.3,53.1,1,medium
TA010022,Tamil Nadu,1,13.07668,80.10963,1097,0.9429,1.1887,0.2458,23.56,0.0272,0.034,0.0068,70.5,75.6,7.08,0.2271,0.2182,-0.00176,1,1,17.9,64.9,0,low
TA290023,Tamil Nadu,29,11.55312,79.70907,1267,0.6749,0.7515,0.0766,9.88,-0.0006,0.0085,0.0091,99.3,103.4,4.06,0.3055,0.2982,-0.00147,0,2,35.9,97.2,0,low
TA240024,Tamil Nadu,24,10.10736,79.37626,2063,6.1688,17.9991,11.8304,188.72,-0.1351,-0.0217,0.1133,39.0,78.5,98.78,0.4503,0.5691,0.02376,1,2,2.3,30.5,1,high
TA020025,Tamil Nadu,2,13.10976,79.71284,690,1.2479,1.7448,0.4969,36.86,0.1151,0.124,0.0089,64.6,68.3,5.75,0.5132,0.4139,-0.01986,0,2,48.3,80.9,0,low
